ID,CorrectNote,SelectedNote,PlayAgainCount,time,grouping,Notes,NotesIndex
522d251e-8044-11ee-9b80-085bd60c6d9e,63,3,0,2023-11-10 22:42:24,Random2,"['C#', 'D#']","[1, 3]"
53da7d5b-8044-11ee-867c-085bd60c6d9e,25,3,0,2023-11-10 22:42:26,Random2,"['C#', 'D#']","[1, 3]"
53da7d5b-8044-11ee-867c-085bd60c6d9e,25,1,0,2023-11-10 22:42:27,Random2,"['C#', 'D#']","[1, 3]"
558e1759-8044-11ee-a74e-085bd60c6d9e,49,1,0,2023-11-10 22:42:29,Random2,"['C#', 'D#']","[1, 3]"
56737123-8044-11ee-b6cb-085bd60c6d9e,73,3,0,2023-11-10 22:42:30,Random2,"['C#', 'D#']","[1, 3]"
56737123-8044-11ee-b6cb-085bd60c6d9e,73,1,0,2023-11-10 22:42:31,Random2,"['C#', 'D#']","[1, 3]"
57c71855-8044-11ee-9958-085bd60c6d9e,63,3,1,2023-11-10 22:42:35,Random2,"['C#', 'D#']","[1, 3]"
5a03a313-8044-11ee-8cba-085bd60c6d9e,49,1,0,2023-11-10 22:42:36,Random2,"['C#', 'D#']","[1, 3]"
5ae05482-8044-11ee-9b98-085bd60c6d9e,61,3,0,2023-11-10 22:42:37,Random2,"['C#', 'D#']","[1, 3]"
5ae05482-8044-11ee-9b98-085bd60c6d9e,61,1,0,2023-11-10 22:42:38,Random2,"['C#', 'D#']","[1, 3]"
5c2c8db6-8044-11ee-bf25-085bd60c6d9e,63,1,1,2023-11-10 22:42:41,Random2,"['C#', 'D#']","[1, 3]"
5c2c8db6-8044-11ee-bf25-085bd60c6d9e,63,3,1,2023-11-10 22:42:42,Random2,"['C#', 'D#']","[1, 3]"
5e272ad6-8044-11ee-a697-085bd60c6d9e,51,3,1,2023-11-10 22:42:46,Random2,"['C#', 'D#']","[1, 3]"
60d9f10b-8044-11ee-8218-085bd60c6d9e,39,3,1,2023-11-10 22:43:00,Random2,"['C#', 'D#']","[1, 3]"
695a8227-8044-11ee-b1e7-085bd60c6d9e,63,3,0,2023-11-10 22:43:02,Random2,"['C#', 'D#']","[1, 3]"
6a832104-8044-11ee-9833-085bd60c6d9e,25,3,0,2023-11-10 22:43:05,Random2,"['C#', 'D#']","[1, 3]"
6a832104-8044-11ee-9833-085bd60c6d9e,25,1,0,2023-11-10 22:43:06,Random2,"['C#', 'D#']","[1, 3]"
6ccf9de6-8044-11ee-bf32-085bd60c6d9e,49,3,0,2023-11-10 22:43:08,Random2,"['C#', 'D#']","[1, 3]"
6ccf9de6-8044-11ee-bf32-085bd60c6d9e,49,1,0,2023-11-10 22:43:08,Random2,"['C#', 'D#']","[1, 3]"
6e0ba9b1-8044-11ee-9e0f-085bd60c6d9e,63,3,2,2023-11-10 22:43:28,Random2,"['C#', 'D#']","[1, 3]"
799ab1c5-8044-11ee-b586-085bd60c6d9e,61,1,0,2023-11-10 22:43:29,Random2,"['C#', 'D#']","[1, 3]"
7a7c71a7-8044-11ee-9ba2-085bd60c6d9e,61,1,0,2023-11-10 22:43:30,Random2,"['C#', 'D#']","[1, 3]"
7b3fe279-8044-11ee-b798-085bd60c6d9e,49,1,0,2023-11-10 22:43:33,Random2,"['C#', 'D#']","[1, 3]"
7cb8f953-8044-11ee-badf-085bd60c6d9e,75,1,0,2023-11-10 22:43:35,Random2,"['C#', 'D#']","[1, 3]"
7cb8f953-8044-11ee-badf-085bd60c6d9e,75,3,0,2023-11-10 22:43:36,Random2,"['C#', 'D#']","[1, 3]"
81059266-8044-11ee-917c-085bd60c6d9e,40,4,1,2023-11-10 22:43:44,Random2,"['E', 'F']","[4, 5]"
837b27b9-8044-11ee-b0e7-085bd60c6d9e,77,5,0,2023-11-10 22:43:46,Random2,"['E', 'F']","[4, 5]"
84456bea-8044-11ee-80cd-085bd60c6d9e,77,5,0,2023-11-10 22:43:46,Random2,"['E', 'F']","[4, 5]"
84c0c77b-8044-11ee-bdc0-085bd60c6d9e,28,4,0,2023-11-10 22:43:48,Random2,"['E', 'F']","[4, 5]"
858054b6-8044-11ee-bfaa-085bd60c6d9e,77,5,0,2023-11-10 22:43:49,Random2,"['E', 'F']","[4, 5]"
861b47a7-8044-11ee-a2ed-085bd60c6d9e,77,5,0,2023-11-10 22:43:49,Random2,"['E', 'F']","[4, 5]"
8681d76a-8044-11ee-92b6-085bd60c6d9e,77,5,0,2023-11-10 22:43:50,Random2,"['E', 'F']","[4, 5]"
86e3879d-8044-11ee-a290-085bd60c6d9e,53,5,0,2023-11-10 22:43:51,Random2,"['E', 'F']","[4, 5]"
87c444a0-8044-11ee-ac41-085bd60c6d9e,52,4,0,2023-11-10 22:43:53,Random2,"['E', 'F']","[4, 5]"
88ca8fe7-8044-11ee-9771-085bd60c6d9e,52,4,0,2023-11-10 22:43:54,Random2,"['E', 'F']","[4, 5]"
894d43f0-8044-11ee-a5fe-085bd60c6d9e,64,4,1,2023-11-10 22:43:57,Random2,"['E', 'F']","[4, 5]"
8b10e3af-8044-11ee-8b62-085bd60c6d9e,53,5,0,2023-11-10 22:43:58,Random2,"['E', 'F']","[4, 5]"
8d76feb7-8044-11ee-ac5f-085bd60c6d9e,59,11,2,2023-11-10 22:44:10,Random2,"['B', 'C#']","[11, 1]"
9290145d-8044-11ee-b8c3-085bd60c6d9e,61,1,0,2023-11-10 22:44:11,Random2,"['B', 'C#']","[11, 1]"
9351dce4-8044-11ee-bd40-085bd60c6d9e,49,1,1,2023-11-10 22:44:16,Random2,"['B', 'C#']","[11, 1]"
9651b15e-8044-11ee-8457-085bd60c6d9e,71,11,0,2023-11-10 22:44:17,Random2,"['B', 'C#']","[11, 1]"
9708ec37-8044-11ee-8dbe-085bd60c6d9e,73,1,0,2023-11-10 22:44:18,Random2,"['B', 'C#']","[11, 1]"
97b50630-8044-11ee-ac03-085bd60c6d9e,73,1,0,2023-11-10 22:44:20,Random2,"['B', 'C#']","[11, 1]"
98e02527-8044-11ee-954e-085bd60c6d9e,35,11,0,2023-11-10 22:44:22,Random2,"['B', 'C#']","[11, 1]"
9a2613c4-8044-11ee-9f25-085bd60c6d9e,25,1,1,2023-11-10 22:44:26,Random2,"['B', 'C#']","[11, 1]"
9ca8159f-8044-11ee-a308-085bd60c6d9e,47,11,0,2023-11-10 22:44:28,Random2,"['B', 'C#']","[11, 1]"
9dbbe4af-8044-11ee-9acf-085bd60c6d9e,25,1,1,2023-11-10 22:44:31,Random2,"['B', 'C#']","[11, 1]"
9f16b912-8044-11ee-aa65-085bd60c6d9e,49,1,0,2023-11-10 22:44:32,Random2,"['B', 'C#']","[11, 1]"
9fdc5408-8044-11ee-8b14-085bd60c6d9e,71,11,1,2023-11-10 22:44:41,Random2,"['B', 'C#']","[11, 1]"
a7628569-8044-11ee-a48d-085bd60c6d9e,45,9,0,2023-11-10 22:44:47,Random2,"['A', 'G']","[9, 7]"
a922e190-8044-11ee-950f-085bd60c6d9e,79,7,1,2023-11-10 22:44:51,Random2,"['A', 'G']","[9, 7]"
ab3e477a-8044-11ee-8040-085bd60c6d9e,67,9,0,2023-11-10 22:44:53,Random2,"['A', 'G']","[9, 7]"
ab3e477a-8044-11ee-8040-085bd60c6d9e,67,7,0,2023-11-10 22:44:53,Random2,"['A', 'G']","[9, 7]"
88733130-82a3-11ee-9644-085bd60c6d9e,31,7,0,2023-11-13 23:09:04,Random2,"['F', 'G']","[5, 7]"
8c8852b7-82a3-11ee-a055-085bd60c6d9e,65,7,0,2023-11-13 23:09:05,Random2,"['F', 'G']","[5, 7]"
8c8852b7-82a3-11ee-a055-085bd60c6d9e,65,5,0,2023-11-13 23:09:06,Random2,"['F', 'G']","[5, 7]"
8dfe9d39-82a3-11ee-a3bb-085bd60c6d9e,53,7,0,2023-11-13 23:09:08,Random2,"['F', 'G']","[5, 7]"
8dfe9d39-82a3-11ee-a3bb-085bd60c6d9e,53,5,0,2023-11-13 23:09:09,Random2,"['F', 'G']","[5, 7]"
8fc7214a-82a3-11ee-94e8-085bd60c6d9e,29,5,0,2023-11-13 23:09:11,Random2,"['F', 'G']","[5, 7]"
90991efe-82a3-11ee-9562-085bd60c6d9e,55,7,0,2023-11-13 23:09:12,Random2,"['F', 'G']","[5, 7]"
91664c49-82a3-11ee-9e7b-085bd60c6d9e,53,5,0,2023-11-13 23:09:13,Random2,"['F', 'G']","[5, 7]"
9213880d-82a3-11ee-accc-085bd60c6d9e,79,5,0,2023-11-13 23:09:14,Random2,"['F', 'G']","[5, 7]"
9213880d-82a3-11ee-accc-085bd60c6d9e,79,7,0,2023-11-13 23:09:16,Random2,"['F', 'G']","[5, 7]"
9381b768-82a3-11ee-9953-085bd60c6d9e,55,5,1,2023-11-13 23:09:19,Random2,"['F', 'G']","[5, 7]"
9381b768-82a3-11ee-9953-085bd60c6d9e,55,7,1,2023-11-13 23:09:20,Random2,"['F', 'G']","[5, 7]"
963d5460-82a3-11ee-a503-085bd60c6d9e,77,7,0,2023-11-13 23:09:22,Random2,"['F', 'G']","[5, 7]"
963d5460-82a3-11ee-a503-085bd60c6d9e,77,5,0,2023-11-13 23:09:22,Random2,"['F', 'G']","[5, 7]"
978baa27-82a3-11ee-90ac-085bd60c6d9e,77,5,0,2023-11-13 23:09:23,Random2,"['F', 'G']","[5, 7]"
981948b9-82a3-11ee-9602-085bd60c6d9e,67,7,0,2023-11-13 23:09:26,Random2,"['F', 'G']","[5, 7]"
99a26360-82a3-11ee-8acd-085bd60c6d9e,29,7,0,2023-11-13 23:09:27,Random2,"['F', 'G']","[5, 7]"
99a26360-82a3-11ee-8acd-085bd60c6d9e,29,5,0,2023-11-13 23:09:28,Random2,"['F', 'G']","[5, 7]"
9af829a7-82a3-11ee-9812-085bd60c6d9e,43,7,2,2023-11-13 23:09:39,Random2,"['F', 'G']","[5, 7]"
a15e4c00-82a3-11ee-aaaf-085bd60c6d9e,65,7,0,2023-11-13 23:09:41,Random2,"['F', 'G']","[5, 7]"
a15e4c00-82a3-11ee-aaaf-085bd60c6d9e,65,5,0,2023-11-13 23:09:42,Random2,"['F', 'G']","[5, 7]"
a3281695-82a3-11ee-8c9a-085bd60c6d9e,31,5,0,2023-11-13 23:09:43,Random2,"['F', 'G']","[5, 7]"
a3281695-82a3-11ee-8c9a-085bd60c6d9e,31,7,0,2023-11-13 23:09:44,Random2,"['F', 'G']","[5, 7]"
a4950af9-82a3-11ee-b329-085bd60c6d9e,53,5,0,2023-11-13 23:09:46,Random2,"['F', 'G']","[5, 7]"
a555eb7c-82a3-11ee-9b5b-085bd60c6d9e,41,5,0,2023-11-13 23:09:47,Random2,"['F', 'G']","[5, 7]"
a6627e2f-82a3-11ee-a64e-085bd60c6d9e,43,5,0,2023-11-13 23:09:49,Random2,"['F', 'G']","[5, 7]"
a6627e2f-82a3-11ee-a64e-085bd60c6d9e,43,7,0,2023-11-13 23:09:50,Random2,"['F', 'G']","[5, 7]"
a808f8eb-82a3-11ee-9d96-085bd60c6d9e,79,7,5,2023-11-13 23:10:44,Random2,"['F', 'G']","[5, 7]"
c8311990-82a3-11ee-8207-085bd60c6d9e,29,5,0,2023-11-13 23:10:45,Random2,"['F', 'G']","[5, 7]"
c8fa8361-82a3-11ee-832c-085bd60c6d9e,67,7,0,2023-11-13 23:10:47,Random2,"['F', 'G']","[5, 7]"
ca1f7429-82a3-11ee-bcaf-085bd60c6d9e,31,5,0,2023-11-13 23:10:50,Random2,"['F', 'G']","[5, 7]"
ca1f7429-82a3-11ee-bcaf-085bd60c6d9e,31,7,0,2023-11-13 23:10:51,Random2,"['F', 'G']","[5, 7]"
cc33b817-82a3-11ee-a419-085bd60c6d9e,29,7,0,2023-11-13 23:10:52,Random2,"['F', 'G']","[5, 7]"
cc33b817-82a3-11ee-a419-085bd60c6d9e,29,5,0,2023-11-13 23:10:53,Random2,"['F', 'G']","[5, 7]"
d0f91285-82a3-11ee-8218-085bd60c6d9e,72,8,0,2023-11-13 23:11:03,Random2,"['C', 'G#']","[0, 8]"
d0f91285-82a3-11ee-8218-085bd60c6d9e,72,0,0,2023-11-13 23:11:04,Random2,"['C', 'G#']","[0, 8]"
d3dfdb0f-82a3-11ee-890d-085bd60c6d9e,80,8,0,2023-11-13 23:11:05,Random2,"['C', 'G#']","[0, 8]"
d4c2e811-82a3-11ee-a27f-085bd60c6d9e,68,0,0,2023-11-13 23:11:06,Random2,"['C', 'G#']","[0, 8]"
d4c2e811-82a3-11ee-a27f-085bd60c6d9e,68,8,0,2023-11-13 23:11:07,Random2,"['C', 'G#']","[0, 8]"
d5f8f70e-82a3-11ee-afbb-085bd60c6d9e,80,8,0,2023-11-13 23:11:08,Random2,"['C', 'G#']","[0, 8]"
d677eb0d-82a3-11ee-a329-085bd60c6d9e,80,8,0,2023-11-13 23:11:09,Random2,"['C', 'G#']","[0, 8]"
d6e83929-82a3-11ee-9c44-085bd60c6d9e,80,8,0,2023-11-13 23:11:09,Random2,"['C', 'G#']","[0, 8]"
d74296ac-82a3-11ee-b81f-085bd60c6d9e,48,8,0,2023-11-13 23:11:11,Random2,"['C', 'G#']","[0, 8]"
d74296ac-82a3-11ee-b81f-085bd60c6d9e,48,0,0,2023-11-13 23:11:12,Random2,"['C', 'G#']","[0, 8]"
d8b0b54a-82a3-11ee-8ebd-085bd60c6d9e,32,0,0,2023-11-13 23:11:14,Random2,"['C', 'G#']","[0, 8]"
d8b0b54a-82a3-11ee-8ebd-085bd60c6d9e,32,8,0,2023-11-13 23:11:15,Random2,"['C', 'G#']","[0, 8]"
dca6339b-82a3-11ee-9b5d-085bd60c6d9e,42,11,0,2023-11-13 23:11:21,Random2,"['B', 'F#']","[11, 6]"
dca6339b-82a3-11ee-9b5d-085bd60c6d9e,42,6,0,2023-11-13 23:11:22,Random2,"['B', 'F#']","[11, 6]"
de9b9e62-82a3-11ee-b312-085bd60c6d9e,35,11,0,2023-11-13 23:11:23,Random2,"['B', 'F#']","[11, 6]"
df7e9dc3-82a3-11ee-868e-085bd60c6d9e,71,11,0,2023-11-13 23:11:24,Random2,"['B', 'F#']","[11, 6]"
e03985d1-82a3-11ee-bae1-085bd60c6d9e,42,6,0,2023-11-13 23:11:26,Random2,"['B', 'F#']","[11, 6]"
e1006c49-82a3-11ee-a32f-085bd60c6d9e,66,11,0,2023-11-13 23:11:27,Random2,"['B', 'F#']","[11, 6]"
e1006c49-82a3-11ee-a32f-085bd60c6d9e,66,6,0,2023-11-13 23:11:28,Random2,"['B', 'F#']","[11, 6]"
e243fb7e-82a3-11ee-80ab-085bd60c6d9e,54,6,1,2023-11-13 23:11:32,Random2,"['B', 'F#']","[11, 6]"
e4f4743c-82a3-11ee-b1ec-085bd60c6d9e,47,6,0,2023-11-13 23:11:34,Random2,"['B', 'F#']","[11, 6]"
e4f4743c-82a3-11ee-b1ec-085bd60c6d9e,47,11,0,2023-11-13 23:11:35,Random2,"['B', 'F#']","[11, 6]"
e687324d-82a3-11ee-8303-085bd60c6d9e,30,6,1,2023-11-13 23:11:37,Random2,"['B', 'F#']","[11, 6]"
e807d310-82a3-11ee-a013-085bd60c6d9e,54,11,0,2023-11-13 23:11:39,Random2,"['B', 'F#']","[11, 6]"
e807d310-82a3-11ee-a013-085bd60c6d9e,54,6,0,2023-11-13 23:11:40,Random2,"['B', 'F#']","[11, 6]"
e9da069d-82a3-11ee-8189-085bd60c6d9e,47,11,0,2023-11-13 23:11:41,Random2,"['B', 'F#']","[11, 6]"
ea67b016-82a3-11ee-9a52-085bd60c6d9e,42,6,0,2023-11-13 23:11:43,Random2,"['B', 'F#']","[11, 6]"
eb6bb1c5-82a3-11ee-bdbd-085bd60c6d9e,30,6,0,2023-11-13 23:11:45,Random2,"['B', 'F#']","[11, 6]"
ec80af72-82a3-11ee-be23-085bd60c6d9e,71,6,0,2023-11-13 23:11:48,Random2,"['B', 'F#']","[11, 6]"
ec80af72-82a3-11ee-be23-085bd60c6d9e,71,11,0,2023-11-13 23:11:48,Random2,"['B', 'F#']","[11, 6]"
ee7eeb2c-82a3-11ee-8deb-085bd60c6d9e,71,11,0,2023-11-13 23:11:50,Random2,"['B', 'F#']","[11, 6]"
ef9b785a-82a3-11ee-8424-085bd60c6d9e,35,11,0,2023-11-13 23:11:51,Random2,"['B', 'F#']","[11, 6]"
f059ec13-82a3-11ee-82e5-085bd60c6d9e,59,11,0,2023-11-13 23:11:53,Random2,"['B', 'F#']","[11, 6]"
f10743d0-82a3-11ee-91d6-085bd60c6d9e,35,11,0,2023-11-13 23:11:53,Random2,"['B', 'F#']","[11, 6]"
f184db64-82a3-11ee-8012-085bd60c6d9e,59,11,0,2023-11-13 23:11:54,Random2,"['B', 'F#']","[11, 6]"
f1e7c131-82a3-11ee-87ca-085bd60c6d9e,59,11,0,2023-11-13 23:11:55,Random2,"['B', 'F#']","[11, 6]"
f250d2f7-82a3-11ee-93a6-085bd60c6d9e,71,11,0,2023-11-13 23:11:55,Random2,"['B', 'F#']","[11, 6]"
f2c23d49-82a3-11ee-bcc9-085bd60c6d9e,35,11,0,2023-11-13 23:11:56,Random2,"['B', 'F#']","[11, 6]"
f328f08b-82a3-11ee-92e4-085bd60c6d9e,66,6,0,2023-11-13 23:11:58,Random2,"['B', 'F#']","[11, 6]"
f41bc8c1-82a3-11ee-98a3-085bd60c6d9e,30,6,0,2023-11-13 23:11:59,Random2,"['B', 'F#']","[11, 6]"
f4fb3178-82a3-11ee-8f51-085bd60c6d9e,35,11,0,2023-11-13 23:12:00,Random2,"['B', 'F#']","[11, 6]"
f5a4e0b8-82a3-11ee-aa7f-085bd60c6d9e,59,11,0,2023-11-13 23:12:02,Random2,"['B', 'F#']","[11, 6]"
f670b178-82a3-11ee-b7bd-085bd60c6d9e,30,6,0,2023-11-13 23:12:03,Random2,"['B', 'F#']","[11, 6]"
f77fb8bc-82a3-11ee-9979-085bd60c6d9e,54,6,0,2023-11-13 23:12:05,Random2,"['B', 'F#']","[11, 6]"
f87da963-82a3-11ee-8186-085bd60c6d9e,71,11,0,2023-11-13 23:12:06,Random2,"['B', 'F#']","[11, 6]"
f940f7f0-82a3-11ee-9b4a-085bd60c6d9e,59,11,0,2023-11-13 23:12:07,Random2,"['B', 'F#']","[11, 6]"
f9c9a935-82a3-11ee-9811-085bd60c6d9e,83,6,0,2023-11-13 23:12:09,Random2,"['B', 'F#']","[11, 6]"
fcc91e20-82a3-11ee-af96-085bd60c6d9e,71,11,0,2023-11-13 23:12:14,Random2,"['B', 'C']","[11, 0]"
fdaddefc-82a3-11ee-9253-085bd60c6d9e,71,11,0,2023-11-13 23:12:15,Random2,"['B', 'C']","[11, 0]"
fe2de56c-82a3-11ee-b77e-085bd60c6d9e,36,0,0,2023-11-13 23:12:16,Random2,"['B', 'C']","[11, 0]"
fec67ddc-82a3-11ee-b31a-085bd60c6d9e,48,0,0,2023-11-13 23:12:17,Random2,"['B', 'C']","[11, 0]"
ff68d32a-82a3-11ee-ad9b-085bd60c6d9e,36,0,0,2023-11-13 23:12:18,Random2,"['B', 'C']","[11, 0]"
ffec981c-82a3-11ee-aa5e-085bd60c6d9e,35,11,0,2023-11-13 23:12:19,Random2,"['B', 'C']","[11, 0]"
00fa8ec6-82a4-11ee-96c4-085bd60c6d9e,59,11,0,2023-11-13 23:12:21,Random2,"['B', 'C']","[11, 0]"
01b69bdd-82a4-11ee-a299-085bd60c6d9e,59,11,0,2023-11-13 23:12:21,Random2,"['B', 'C']","[11, 0]"
021e23f3-82a4-11ee-9aad-085bd60c6d9e,48,0,0,2023-11-13 23:12:22,Random2,"['B', 'C']","[11, 0]"
02ca6885-82a4-11ee-bbd6-085bd60c6d9e,48,0,0,2023-11-13 23:12:25,Random2,"['B', 'C']","[11, 0]"
04535728-82a4-11ee-90ae-085bd60c6d9e,59,11,1,2023-11-13 23:12:28,Random2,"['B', 'C']","[11, 0]"
05ffffd0-82a4-11ee-a92f-085bd60c6d9e,48,0,0,2023-11-13 23:12:29,Random2,"['B', 'C']","[11, 0]"
06c83732-82a4-11ee-9b09-085bd60c6d9e,35,0,0,2023-11-13 23:12:31,Random2,"['B', 'C']","[11, 0]"
e09ea6c2-8365-11ee-b525-085bd60c6d9e,31,3,0,2023-11-14 22:20:09,Random2,"['D#', 'G']","[3, 7]"
e09ea6c2-8365-11ee-b525-085bd60c6d9e,31,7,0,2023-11-14 22:20:10,Random2,"['D#', 'G']","[3, 7]"
e26173d4-8365-11ee-9bed-085bd60c6d9e,63,3,0,2023-11-14 22:20:11,Random2,"['D#', 'G']","[3, 7]"
e30fea9d-8365-11ee-ae41-085bd60c6d9e,55,3,1,2023-11-14 22:20:15,Random2,"['D#', 'G']","[3, 7]"
e30fea9d-8365-11ee-ae41-085bd60c6d9e,55,7,1,2023-11-14 22:20:16,Random2,"['D#', 'G']","[3, 7]"
e580e95d-8365-11ee-a572-085bd60c6d9e,43,7,0,2023-11-14 22:20:17,Random2,"['D#', 'G']","[3, 7]"
e61bf083-8365-11ee-bbb9-085bd60c6d9e,43,7,0,2023-11-14 22:20:17,Random2,"['D#', 'G']","[3, 7]"
e68b1fed-8365-11ee-95ca-085bd60c6d9e,43,7,0,2023-11-14 22:20:18,Random2,"['D#', 'G']","[3, 7]"
e7189fe2-8365-11ee-b779-085bd60c6d9e,63,3,0,2023-11-14 22:20:20,Random2,"['D#', 'G']","[3, 7]"
e7de5936-8365-11ee-a4ef-085bd60c6d9e,63,3,0,2023-11-14 22:20:20,Random2,"['D#', 'G']","[3, 7]"
e865e221-8365-11ee-adcf-085bd60c6d9e,43,7,1,2023-11-14 22:20:24,Random2,"['D#', 'G']","[3, 7]"
ea5441cc-8365-11ee-b326-085bd60c6d9e,27,3,0,2023-11-14 22:20:25,Random2,"['D#', 'G']","[3, 7]"
eb1658a2-8365-11ee-90aa-085bd60c6d9e,27,3,0,2023-11-14 22:20:26,Random2,"['D#', 'G']","[3, 7]"
eb7cd714-8365-11ee-9e93-085bd60c6d9e,75,3,0,2023-11-14 22:20:27,Random2,"['D#', 'G']","[3, 7]"
ec576cde-8365-11ee-bfd2-085bd60c6d9e,63,7,0,2023-11-14 22:20:28,Random2,"['D#', 'G']","[3, 7]"
ec576cde-8365-11ee-bfd2-085bd60c6d9e,63,3,0,2023-11-14 22:20:29,Random2,"['D#', 'G']","[3, 7]"
edc94437-8365-11ee-b898-085bd60c6d9e,79,7,1,2023-11-14 22:20:35,Random2,"['D#', 'G']","[3, 7]"
f153158d-8365-11ee-987d-085bd60c6d9e,75,7,0,2023-11-14 22:20:36,Random2,"['D#', 'G']","[3, 7]"
f153158d-8365-11ee-987d-085bd60c6d9e,75,3,0,2023-11-14 22:20:37,Random2,"['D#', 'G']","[3, 7]"
f245f2a8-8365-11ee-aa10-085bd60c6d9e,43,7,0,2023-11-14 22:20:41,Random2,"['D#', 'G']","[3, 7]"
f4eb82ec-8365-11ee-82a2-085bd60c6d9e,79,7,0,2023-11-14 22:20:43,Random2,"['D#', 'G']","[3, 7]"
f61a1ccf-8365-11ee-aa1b-085bd60c6d9e,39,3,0,2023-11-14 22:20:45,Random2,"['D#', 'G']","[3, 7]"
f73a37e3-8365-11ee-8f0e-085bd60c6d9e,55,7,0,2023-11-14 22:20:47,Random2,"['D#', 'G']","[3, 7]"
f81248e6-8365-11ee-94b6-085bd60c6d9e,79,7,0,2023-11-14 22:20:48,Random2,"['D#', 'G']","[3, 7]"
f8edfba6-8365-11ee-9430-085bd60c6d9e,79,7,0,2023-11-14 22:20:49,Random2,"['D#', 'G']","[3, 7]"
f958504c-8365-11ee-8e00-085bd60c6d9e,51,3,0,2023-11-14 22:20:50,Random2,"['D#', 'G']","[3, 7]"
fa0a84c8-8365-11ee-a1f8-085bd60c6d9e,67,7,0,2023-11-14 22:20:51,Random2,"['D#', 'G']","[3, 7]"
fae9d789-8365-11ee-a960-085bd60c6d9e,39,3,0,2023-11-14 22:20:53,Random2,"['D#', 'G']","[3, 7]"
fb8afbb1-8365-11ee-8a5d-085bd60c6d9e,27,3,0,2023-11-14 22:20:55,Random2,"['D#', 'G']","[3, 7]"
fd3da648-8365-11ee-aeab-085bd60c6d9e,75,3,0,2023-11-14 22:20:56,Random2,"['D#', 'G']","[3, 7]"
fddff55a-8365-11ee-bdfa-085bd60c6d9e,27,3,1,2023-11-14 22:21:00,Random2,"['D#', 'G']","[3, 7]"
ffe57fc4-8365-11ee-a257-085bd60c6d9e,55,7,0,2023-11-14 22:21:01,Random2,"['D#', 'G']","[3, 7]"
0087da42-8366-11ee-82e8-085bd60c6d9e,63,3,2,2023-11-14 22:21:08,Random2,"['D#', 'G']","[3, 7]"
04d63148-8366-11ee-a190-085bd60c6d9e,51,3,0,2023-11-14 22:21:10,Random2,"['D#', 'G']","[3, 7]"
05fb2b1d-8366-11ee-b443-085bd60c6d9e,31,7,0,2023-11-14 22:21:11,Random2,"['D#', 'G']","[3, 7]"
06d0d609-8366-11ee-824b-085bd60c6d9e,75,3,1,2023-11-14 22:21:16,Random2,"['D#', 'G']","[3, 7]"
09bbe1e6-8366-11ee-85ae-085bd60c6d9e,63,3,0,2023-11-14 22:21:18,Random2,"['D#', 'G']","[3, 7]"
0ae956b2-8366-11ee-bf63-085bd60c6d9e,63,3,0,2023-11-14 22:21:19,Random2,"['D#', 'G']","[3, 7]"
0b58534f-8366-11ee-be28-085bd60c6d9e,79,7,0,2023-11-14 22:21:22,Random2,"['D#', 'G']","[3, 7]"
0ce64b44-8366-11ee-910e-085bd60c6d9e,75,3,0,2023-11-14 22:21:23,Random2,"['D#', 'G']","[3, 7]"
0d9fd06c-8366-11ee-b75e-085bd60c6d9e,27,3,1,2023-11-14 22:21:26,Random2,"['D#', 'G']","[3, 7]"
0f88386e-8366-11ee-84a0-085bd60c6d9e,79,7,0,2023-11-14 22:21:27,Random2,"['D#', 'G']","[3, 7]"
123d4577-8366-11ee-a434-085bd60c6d9e,73,1,0,2023-11-14 22:21:34,Random2,"['C', 'C#']","[0, 1]"
147a56da-8366-11ee-8a9b-085bd60c6d9e,36,0,0,2023-11-14 22:21:37,Random2,"['C', 'C#']","[0, 1]"
15cc3fd5-8366-11ee-8253-085bd60c6d9e,72,0,0,2023-11-14 22:21:38,Random2,"['C', 'C#']","[0, 1]"
16c17572-8366-11ee-a621-085bd60c6d9e,48,0,0,2023-11-14 22:21:41,Random2,"['C', 'C#']","[0, 1]"
184350e1-8366-11ee-b000-085bd60c6d9e,24,1,0,2023-11-14 22:21:42,Random2,"['C', 'C#']","[0, 1]"
184350e1-8366-11ee-b000-085bd60c6d9e,24,0,0,2023-11-14 22:21:43,Random2,"['C', 'C#']","[0, 1]"
19deb9b8-8366-11ee-b15e-085bd60c6d9e,48,0,1,2023-11-14 22:21:49,Random2,"['C', 'C#']","[0, 1]"
1cf2119b-8366-11ee-bf5c-085bd60c6d9e,73,1,0,2023-11-14 22:21:50,Random2,"['C', 'C#']","[0, 1]"
1d823d66-8366-11ee-a752-085bd60c6d9e,60,0,0,2023-11-14 22:21:50,Random2,"['C', 'C#']","[0, 1]"
1e14a853-8366-11ee-ad31-085bd60c6d9e,61,1,0,2023-11-14 22:21:51,Random2,"['C', 'C#']","[0, 1]"
1ea73354-8366-11ee-923c-085bd60c6d9e,25,1,0,2023-11-14 22:21:53,Random2,"['C', 'C#']","[0, 1]"
1f8de55f-8366-11ee-8c8f-085bd60c6d9e,73,0,0,2023-11-14 22:21:55,Random2,"['C', 'C#']","[0, 1]"
1f8de55f-8366-11ee-8c8f-085bd60c6d9e,73,1,0,2023-11-14 22:21:55,Random2,"['C', 'C#']","[0, 1]"
21085d26-8366-11ee-82b2-085bd60c6d9e,72,0,0,2023-11-14 22:21:56,Random2,"['C', 'C#']","[0, 1]"
